perfume_id,brand,name,category,gender,base_price,notes,top_note,heart_note,base_note,fragrance,customer_rating,review_count,url,image
96894,XERJOFF,V-Collection Wardasina,Eau de Parfum,Unisex,4200.0,"bergamot, grapefruit, lavender, lemon, geranium, cardamom, carnation, plum, rose, ylang-ylang, musk, patchouli, vanilla, ambrette","bergamot, grapefruit, lavender, lemon","geranium, cardamom, carnation, plum, rose, ylang-ylang","musk, patchouli, vanilla, ambrette",aromatic,5.0,1,/XERJOFF/Collections/V-Collection/Eau-de-Parfum-Spray/index_96894.aspx,https://cdn.parfumdreams.de/Img/Art/13/XERJOFF-V-Collection-Wardasina-Eau-de-Parfum-Spray-96894x1_1.jpg
107840,ASABI,Fragrances No 4,Eau de Parfum,Unisex,1979.5,"green notes, fruits, aniseed, amber, musk, vanilla","green notes, fruits","aniseed, fruits","amber, musk, vanilla",floral,5.0,1,/ASABI/Unisex-fragrances/Fragrances/Eau-de-Parfum-Spray/index_107840.aspx,https://cdn.parfumdreams.de/Img/Art/13/ASABI-Duefte-No-4-Eau-de-Parfum-Spray-107840.jpg
107841,ASABI,Fragrances Intense,Eau de Parfum,Unisex,1979.5,"lavender, vanilla, almond, tonka bean",lavender,vanilla,"almond, tonka bean",woody,5.0,2,/ASABI/Unisex-fragrances/Fragrances/Eau-de-Parfum-Spray/index_107841.aspx,https://cdn.parfumdreams.de/Img/Art/13/ASABI-Duefte-Intense-Eau-de-Parfum-Spray-107841.jpg
57632,LENGLING MUNICH,No 2 Skrik,Parfum,Unisex,4200.0,"petitgrain, sandalwood, musk, lavandin",petitgrain,sandalwood,"musk, lavandin",aromatic,5.0,3,/LENGLING-MUNICH/Unisex-fragrances/No-2-Skrik/Extrait-de-Parfum/index_57632.aspx,https://cdn.parfumdreams.de/Img/Art/13/LENGLING-Parfums-Munich-No-2-Skrik-Extrait-de-Parfum-57632_1.jpg
57634,LENGLING MUNICH,No 4 In Between,Parfum,Unisex,4120.0,"musk, patchouli, rose, vanilla, jasmine, violet, peach","musk, patchouli, rose, vanilla","jasmine, violet",peach,oriental,5.0,3,/LENGLING-MUNICH/Unisex-fragrances/No-4-In-Between/Extrait-de-Parfum/index_57634.aspx,https://cdn.parfumdreams.de/Img/Art/13/LENGLING-Parfums-Munich-No-4-In-Between-Extrait-de-Parfum-57634_1.jpg
57635,LENGLING MUNICH,Eisbach,Parfum,Unisex,4240.0,"bergamot, mint, grapefruit, green notes, tea leaves, basil, blackcurrant, lavender, mimosa","bergamot, mint","grapefruit, green notes, tea leaves","basil, blackcurrant, lavender, mimosa",citrusy,5.0,2,/LENGLING-MUNICH/Unisex-fragrances/Eisbach/Extrait-de-Parfum/index_57635.aspx,https://cdn.parfumdreams.de/Img/Art/13/LENGLING-Parfums-Munich-Eisbach-Extrait-de-Parfum-57635_2.jpg
35343,Creed,Les Royales Exclusives Sublime Vanille,Eau de Parfum,Unisex,5466.67,"vanilla, tonka bean, bergamot, lemon, musk","vanilla, tonka bean","bergamot, lemon",musk,sweet,5.0,1,/Creed/Unisex-fragrances/Les-Royales-Exclusives/Eau-de-Parfum-Spray/index_35343.aspx,https://cdn.parfumdreams.de/Img/Art/13/Creed-Les-Royales-Exclusives-Sublime-Vanille-Eau-de-Parfum-Spray-35343.jpg
98754,BON PARFUMEUR,Les Classiques No. 101,Eau de Parfum,Unisex,1796.67,"bergamot, cardamom, lavender, pear, lily of the valley, rose, cedar, amber, musk, patchouli","bergamot, cardamom, lavender","pear, lily of the valley, rose, cedar","amber, musk, patchouli",floral,0.0,0,/BON-PARFUMEUR/Collection/Les-Classiques/Eau-de-Parfum-Spray/index_98754.aspx,https://cdn.parfumdreams.de/Img/Art/13/BON-PARFUMEUR-Floral-Nr-101-Eau-de-Parfum-Spray-98754x1_1.jpg
98757,BON PARFUMEUR,Les Classiques No. 201,Eau de Parfum,Unisex,1796.67,"bergamot, pear, blackcurrant, freesia, magnolia, lily of the valley, tagetes, musk, vetiver, cedar","bergamot, pear, blackcurrant","freesia, magnolia, lily of the valley, tagetes","musk, vetiver, cedar",floral,0.0,0,/BON-PARFUMEUR/Collection/Les-Classiques/Eau-de-Parfum-Spray/index_98757.aspx,https://cdn.parfumdreams.de/Img/Art/13/BON-PARFUMEUR-Fruchtig-Nr-201-Eau-de-Parfum-Spray-98757x1_1.jpg
98761,BON PARFUMEUR,Les Classiques No. 203,Eau de Parfum,Unisex,1796.67,"pear, neroli, fruits, jasmine, rose, amber, wood, musk, vanilla","pear, neroli, fruits","jasmine, rose","amber, wood, musk, vanilla",floral,5.0,1,/BON-PARFUMEUR/Collection/Les-Classiques/Eau-de-Parfum-Spray/index_98761.aspx,https://cdn.parfumdreams.de/Img/Art/13/BON-PARFUMEUR-Fruchtig-Nr-203-Eau-de-Parfum-Spray-98761x1_1.jpg
98763,BON PARFUMEUR,Les Classiques No. 301,Eau de Parfum,Unisex,1796.67,"cardamom, caraway, thyme, cypress, ylang-ylang, jasmine, cedar, coconut, amber, benzoin, patchouli, sandalwood","cardamom, caraway, thyme, cypress, ylang-ylang","jasmine, cedar, coconut","amber, benzoin, patchouli, sandalwood",spicy,0.0,0,/BON-PARFUMEUR/Collection/Les-Classiques/Eau-de-Parfum-Spray/index_98763.aspx,https://cdn.parfumdreams.de/Img/Art/13/BON-PARFUMEUR-Wuerzig-Nr-301-Eau-de-Parfum-Spray-98763x1_1.jpg
98765,BON PARFUMEUR,Les Classiques No. 401,Eau de Parfum,Unisex,1796.67,"bergamot, incense, cypress, patchouli, plum, cedar, cinnamon, labdanum, musk, sandalwood, vanilla","bergamot, incense, cypress","patchouli, plum, cedar, cinnamon","labdanum, musk, sandalwood, vanilla",oriental,0.0,0,/BON-PARFUMEUR/Collection/Les-Classiques/Eau-de-Parfum-Spray/index_98765.aspx,https://cdn.parfumdreams.de/Img/Art/13/BON-PARFUMEUR-Orientalisch-Nr-401-Eau-de-Parfum-Spray-98765x1_1.jpg
98767,BON PARFUMEUR,Les Classiques Nr. 501,Eau de Parfum,Unisex,1796.67,"bergamot, yuzu, iris, liquorice, praline, amber, musk, patchouli","bergamot, yuzu","iris, liquorice, praline","amber, musk, patchouli",floral,0.0,0,/BON-PARFUMEUR/Collection/Les-Classiques/Eau-de-Parfum-Spray/index_98767.aspx,https://cdn.parfumdreams.de/Img/Art/13/BON-PARFUMEUR-Gourmand-Nr-501-Eau-de-Parfum-Spray-98767x1_1.jpg
120393,BON PARFUMEUR,Les Classiques 106,Eau de Parfum,Unisex,1796.67,"pepper, rose, ambrette, davana, papyrus, balsam, sandalwood, vanilla","pepper, rose, ambrette","davana, rose, papyrus","balsam, sandalwood, vanilla",floral,0.0,0,/BON-PARFUMEUR/Collection/Les-Classiques/Eau-de-Parfum-Spray/index_120393.aspx,https://cdn.parfumdreams.de/Img/Art/13/BON-PARFUMEUR-Les-Classiques-106-Eau-de-Parfum-Spray-120393.jpg
39767,Montale,Ambra Blue Amber,Eau de Parfum,Unisex,1250.0,"bergamot, geranium, coriander, vetiver, patchouli, vanilla, ambra","bergamot, geranium","coriander, vetiver","patchouli, vanilla, ambra",sweet,5.0,2,/Montale/Fragrances/Ambra/Eau-de-Parfum-Spray/index_39767.aspx,https://cdn.parfumdreams.de/Img/Art/13/Montale-Ambra-Blue-Amber-Eau-de-Parfum-Spray-39767_1.jpg
114656,Giardino Benessere,Classic Collection Amber,Eau de Parfum,Unisex,999.5,"bergamot, jasmine, ylang-ylang, amber, labdanum, heliotrope, wood, opoponax","bergamot, jasmine, ylang-ylang","amber, labdanum","heliotrope, wood, opoponax",sweet,0.0,0,/Giardino-Benessere/Unisex-fragrances/Classic-Collection/Eau-de-Parfum-Spray/index_114656.aspx,https://cdn.parfumdreams.de/Img/Art/13/Giardino-Benessere-Classic-Collection-Amber-Eau-de-Parfum-Spray-114656.jpg
114658,Giardino Benessere,Classic Collection Cotton Flower,Eau de Parfum,Unisex,999.5,"bergamot, gardenia, rose, jasmine, carnation, peony, oak, patchouli, tonka bean","bergamot, gardenia, rose","jasmine, carnation, peony","oak, patchouli, tonka bean",sweet,0.0,0,/Giardino-Benessere/Unisex-fragrances/Classic-Collection/Eau-de-Parfum-Spray/index_114658.aspx,https://cdn.parfumdreams.de/Img/Art/13/Giardino-Benessere-Classic-Collection-Cotton-Flower-Eau-de-Parfum-Spray-114658.jpg
101962,Alyssa Ashley,Amber Musk,Eau de Parfum,Unisex,898.33,"jasmine, iris, amber, musk, vanilla",jasmine,iris,"amber, musk, vanilla",floral,0.0,0,/Alyssa-Ashley/Unisex-fragrances/Amber-Musk/Eau-de-Parfum-Spray/index_101962.aspx,https://cdn.parfumdreams.de/Img/Art/13/Alyssa-Ashley-Amber-Musk-Eau-de-Parfum-Spray-101962_3.jpg
114713,L'Atelier Parfum,Opus 1 The Secret Garden Verte Euphorie,Eau de Parfum,Unisex,2130.0,"blood orange, grapefruit, petitgrain, gentian, carrot, musk, cedar","blood orange, grapefruit, petitgrain","gentian, carrot","musk, cedar",fruity,0.0,0,/LAtelier-Parfum/Collections/Opus-1-The-Secret-Garden/Eau-de-Parfum-Spray/index_114713.aspx,https://cdn.parfumdreams.de/Img/Art/13/LAtelier-Parfum-Opus-1-The-Secret-Garden-Verte-Euphorie-Eau-de-Parfum-Spray-114713.jpg
115225,Giardino Benessere,Classic Collection Mister Colonia,Eau de Parfum,Unisex,999.5,"amber, musk, myrrh, iris, jasmine, tuberose, lotus, patchouli, sandalwood, vanilla","amber, musk, myrrh","amber, iris, jasmine, tuberose, lotus","musk, patchouli, sandalwood, vanilla",aromatic,0.0,0,/Giardino-Benessere/Unisex-fragrances/Classic-Collection/Eau-de-Parfum-Spray/index_115225.aspx,https://cdn.parfumdreams.de/Img/Art/13/Giardino-Benessere-Classic-Collection-Mister-Colonia-Eau-de-Parfum-Spray-115225.jpg
115226,Giardino Benessere,Classic Collection Woodstock Patchouli,Eau de Parfum,Unisex,999.5,"patchouli, plum, rum, incense, cedar, nutmeg, amber, musk, vanilla","patchouli, plum, rum","patchouli, incense, cedar, nutmeg","amber, musk, patchouli, vanilla",spicy,0.0,0,/Giardino-Benessere/Unisex-fragrances/Classic-Collection/Eau-de-Parfum-Spray/index_115226.aspx,https://cdn.parfumdreams.de/Img/Art/13/Giardino-Benessere-Classic-Collection-Woodstock-Patchouli-Eau-de-Parfum-Spray-115226.jpg
115227,Giardino Benessere,Classic Collection Back To Musk,Eau de Parfum,Unisex,999.5,"bergamot, pear, musk, rose, saffron, guaiac wood, magnolia, lily of the valley, violet, ylang-ylang, amber, sandalwood, vanilla","bergamot, pear, musk, rose, saffron","guaiac wood, magnolia, lily of the valley, musk, violet, ylang-ylang","amber, musk, sandalwood, vanilla",woody,0.0,0,/Giardino-Benessere/Unisex-fragrances/Classic-Collection/Eau-de-Parfum-Spray/index_115227.aspx,https://cdn.parfumdreams.de/Img/Art/13/Giardino-Benessere-Classic-Collection-Back-To-Musk-Eau-de-Parfum-Spray-115227.jpg
90960,Zarkoperfume,Inception,Eau de Parfum,Unisex,1389.5,"citrus, ozone, flowers, spices, green notes, wood","citrus, ozone","flowers, spices, green notes",wood,aquatic,0.0,0,/Zarkoperfume/Unisex-fragrances/Inception/Eau-de-Parfum-Spray/index_90960.aspx,https://cdn.parfumdreams.de/Img/Art/13/Zarkoperfume-Unisex-Inception-Eau-de-Parfum-Spray-90960.jpg
93726,Trussardi,Le Vie di Milano Passeggiata In Galleria Vittorio Emanuele II,Eau de Parfum,Unisex,1799.5,"coffee, cinnamon, hazelnut, jasmine, tuberose, coconut, musk, vanilla, cedar","coffee, cinnamon, hazelnut","jasmine, tuberose, coconut","musk, vanilla, cedar",gourmand,5.0,2,/Trussardi/Unisex-fragrances/Le-Vie-di-Milano/Eau-de-Parfum-Spray/index_93726.aspx,https://cdn.parfumdreams.de/Img/Art/13/Trussardi-Le-Vie-di-Milano-Passeggiata-In-Galleria-Vittorio-Emanuele-II-Eau-de-Parfum-Spray-93726.jpg
93727,Trussardi,Le Vie di Milano Behind The Curtain Piazza Alla Scala,Eau de Parfum,Unisex,1799.5,"bergamot, clove, saffron, jasmine, leather, juniper berry, patchouli, sandalwood, cedar","bergamot, clove, saffron","jasmine, leather, juniper berry","patchouli, sandalwood, cedar",leathery,0.0,0,/Trussardi/Unisex-fragrances/Le-Vie-di-Milano/Eau-de-Parfum-Spray/index_93727.aspx,https://cdn.parfumdreams.de/Img/Art/13/Trussardi-Le-Vie-di-Milano-Behind-The-Curtain-Piazza-Alla-Scala-Eau-de-Parfum-Spray-93727.jpg
46602,Montale,Oud Aoud Melody,Eau de Parfum,Unisex,1250.0,"elemi resin, clove, leather, oud, saffron, jasmine, rose, ylang-ylang, musk, sandalwood, ambra, cedar wood","elemi resin, clove, leather, oud, saffron","jasmine, rose, ylang-ylang","musk, sandalwood, ambra, cedar wood",leathery,5.0,1,/Montale/Fragrances/Oud/Eau-de-Parfum-Spray/index_46602.aspx,https://cdn.parfumdreams.de/Img/Art/13/Montale-Aoud-Aoud-Melody-Eau-de-Parfum-Spray-46602.jpg
96337,Maison Rebatchi,Joyeux Osmanthe,Eau de Parfum,Unisex,1959.0,"apricot, green notes, nectarine, cinnamon, iris, jasmine, orange, osmanthus, rose, tuberose, amber, musk, cedar","apricot, green notes, nectarine, cinnamon","iris, jasmine, orange, osmanthus, rose, tuberose","amber, musk, cedar",floral,5.0,1,/Maison-Rebatchi/Unisex-fragrances/Joyeux-Osmanthe/Eau-de-Parfum-Spray/index_96337.aspx,https://cdn.parfumdreams.de/Img/Art/13/Maison-Rebatchi-Joyeux-Osmanthe-Eau-de-Parfum-Spray-96337_4.jpg
90036,Avant,Quintessence,Eau de Parfum,Unisex,1389.5,"mandarin, jasmine, plum, musk, patchouli, vanilla",mandarin,"jasmine, plum","musk, patchouli, vanilla",powdery,0.0,0,/Avant/Unisex-fragrances/Quintessence/Eau-de-Parfum-Spray/index_90036.aspx,https://cdn.parfumdreams.de/Img/Art/13/Avant-Duefte-Quintessence-Eau-de-Parfum-Spray-90036.jpg
75625,Art de Parfum,Excentrique Moi,Parfum,Unisex,2579.0,"carnation, pepper, fruits, guaiac wood, hibiscus, black tea, musk, patchouli, cedar","carnation, pepper, fruits","guaiac wood, hibiscus, black tea","musk, patchouli, cedar",woody,0.0,0,/Art-de-Parfum/Unisex-fragrances/Excentrique-Moi/Extrait-de-Parfum/index_75625.aspx,https://cdn.parfumdreams.de/Img/Art/13/Art-de-Parfum-Excentrique-Moi-Extrait-de-Parfum-75625.jpg
90015,Acqua di Parma,Signatures Of The Sun Camellia,Eau de Parfum,Unisex,2079.5,"bergamot, cardamom, mandarin, jasmine, chamomile, musk","bergamot, cardamom, mandarin","jasmine, chamomile",musk,citrusy,0.0,0,/Acqua-di-Parma/Unisex-fragrances/Signatures-Of-The-Sun/Eau-de-Parfum-Spray/index_90015.aspx,https://cdn.parfumdreams.de/Img/Art/13/Acqua-di-Parma-Camelia-Eau-de-Parfum-Spray-90015_2.jpg
40423,Montale,Wood Full Incense,Eau de Parfum,Unisex,1250.0,"chamomile, carnation, incense, elemi, aldehyde, patchouli, vetiver, cedar wood, amber, vanilla","chamomile, carnation, incense, elemi","aldehyde, patchouli, vetiver, cedar wood","amber, vanilla, incense",spicy,5.0,2,/Montale/Fragrances/Wood/Eau-de-Parfum-Spray/index_40423.aspx,https://cdn.parfumdreams.de/Img/Art/13/Montale-Wood-Full-Incense-Eau-de-Parfum-Spray-40423_1.jpg
65761,LENGLING MUNICH,No 8 Apéro,Parfum,Unisex,4300.0,"lime, mimosa, musk, cashmeran, agarwood","lime, mimosa","musk, cashmeran",agarwood,woody,0.0,0,/LENGLING-MUNICH/Unisex-fragrances/No-8-Apero/Extrait-de-Parfum/index_65761.aspx,https://cdn.parfumdreams.de/Img/Art/13/LENGLING-Parfums-Munich-No-8-Apero-Extrait-de-Parfum-65761_1.jpg
13627,Rancé,Francois Charles,Eau de Parfum,Unisex,1879.0,"basil, bergamot, cardamom, lemon, citrus, geranium, ginger, jasmine, caraway, carnation, amber, iris, leather, musk, cedar","basil, bergamot, cardamom, lemon, citrus","geranium, ginger, jasmine, caraway, carnation","amber, iris, leather, musk, cedar",aromatic,3.0,2,/Rance/Mens-fragrances/Francois-Charles/Eau-de-Parfum-Spray/index_13627.aspx,https://cdn.parfumdreams.de/Img/Art/13/Rance-Francois-Charles-Eau-de-Parfum-Spray-13627.jpg
114707,L'Atelier Parfum,Opus 1 The Secret Garden Arme Blanche,Eau de Parfum,Unisex,2130.0,"neroli, tuberose, jasmine, orange blossom, musk, sandalwood, vetiver","neroli, tuberose","jasmine, orange blossom","musk, sandalwood, vetiver",exotic,0.0,0,/LAtelier-Parfum/Collections/Opus-1-The-Secret-Garden/Eau-de-Parfum-Spray/index_114707.aspx,https://cdn.parfumdreams.de/Img/Art/13/LAtelier-Parfum-Opus-1-The-Secret-Garden-Arme-Blanche-Eau-de-Parfum-Spray-114707.jpg
53833,Prada,Les Infusions Fleur d'Oranger,Eau de Parfum,Unisex,1469.5,"mandarin, neroli, tuberose, orange blossom, jasmine, musk","mandarin, neroli","tuberose, orange blossom","jasmine, musk",fresh,5.0,2,/Prada/Unisex-fragrances/Les-Infusions/Eau-de-Parfum-Spray/index_53833.aspx,https://cdn.parfumdreams.de/Img/Art/13/Prada-Les-Infusions-Fleur-dOranger-Eau-de-Parfum-Spray-53833_15.jpg
107214,Tiziana Terenzi,Saiph,Parfum,Unisex,4399.5,"bergamot, rose, lemon, flowers, cedar, green notes, amber, musk, patchouli, vanilla, vetiver","bergamot, rose, lemon","flowers, cedar, green notes","amber, musk, patchouli, vanilla, vetiver",citrusy,0.0,0,/Tiziana-Terenzi/Luna-Collection/Saiph/Extrait-de-Parfum/index_107214.aspx,https://cdn.parfumdreams.de/Img/Art/13/Tiziana-Terenzi-Saiph-Saiph-Extrait-de-Parfum-107214.jpg
122606,Anfas,Fosol Shaouq,Eau de Parfum,Unisex,4066.0,"bergamot, rose, marine notes, honey, jasmine, pepper, musk, oud, sandalwood, tonka bean, vanilla","bergamot, rose, marine notes","honey, jasmine, pepper","musk, oud, sandalwood, tonka bean, vanilla",oriental,0.0,0,/Anfas/Collections/Fosol/Eau-de-Parfum-Spray/index_122606.aspx,https://cdn.parfumdreams.de/Img/Art/13/Anfas-Fosol-Shaouq-Eau-de-Parfum-Spray-122606.jpg
122607,Anfas,Fosol Ghala,Eau de Parfum,Unisex,4066.0,"bergamot, lavender, orange, amber, patchouli, rose, violet, iris, sandalwood, tonka bean, vanilla","bergamot, lavender, orange","amber, patchouli, rose, violet, iris","sandalwood, tonka bean, vanilla",citrusy,0.0,0,/Anfas/Collections/Fosol/Eau-de-Parfum-Spray/index_122607.aspx,https://cdn.parfumdreams.de/Img/Art/13/Anfas-Fosol-Ghala-Eau-de-Parfum-Spray-122607_1.jpg
98751,BON PARFUMEUR,Les Classiques No.001,Eau de Parfum,Unisex,1796.67,"bergamot, mandarin, rosemary, lemon, jasmine, lavender, neroli, petitgrain, musk, orange","bergamot, mandarin, rosemary, lemon","jasmine, lavender, neroli, petitgrain","musk, orange",floral,0.0,0,/BON-PARFUMEUR/Collection/Les-Classiques/Eau-de-Parfum-Spray/index_98751.aspx,https://cdn.parfumdreams.de/Img/Art/13/BON-PARFUMEUR-Cologne-No001-Eau-de-Parfum-Spray-98751x1_1.jpg
98752,BON PARFUMEUR,Les Classiques No. 002,Eau de Parfum,Unisex,1796.67,"bergamot, neroli, jasmine, lily of the valley, peony, amber, musk","bergamot, neroli","jasmine, lily of the valley, peony","amber, musk",floral,0.0,0,/BON-PARFUMEUR/Collection/Les-Classiques/Eau-de-Parfum-Spray/index_98752.aspx,https://cdn.parfumdreams.de/Img/Art/13/BON-PARFUMEUR-Cologne-Nr-002-Eau-de-Parfum-Spray-98752x1_1.jpg
98755,BON PARFUMEUR,Les Classiques No. 102,Eau de Parfum,Unisex,649.5,"bergamot, cardamom, coriander, jasmine, violet, oak, moss, musk","bergamot, cardamom, coriander","jasmine, violet","oak, moss, musk",floral,0.0,0,/BON-PARFUMEUR/Collection/Les-Classiques/Eau-de-Parfum-Spray/index_98755.aspx,https://cdn.parfumdreams.de/Img/Art/13/BON-PARFUMEUR-Floral-Nr-102-Eau-de-Parfum-Spray-98755x2_2.jpg
98771,BON PARFUMEUR,Les Classiques No. 801,Eau de Parfum,Unisex,1796.67,"ivy, mandarin, pomelo, lemon, pepper, rosemary, nutmeg, musk, cedar, cypress","ivy, mandarin, pomelo, lemon","pepper, rosemary, nutmeg","musk, cedar, cypress",aquatic,4.0,1,/BON-PARFUMEUR/Collection/Les-Classiques/Eau-de-Parfum-Spray/index_98771.aspx,https://cdn.parfumdreams.de/Img/Art/13/BON-PARFUMEUR-Aquatisch-Nr-801-Eau-de-Parfum-Spray-98771x1_1.jpg
98772,BON PARFUMEUR,Les Classiques No. 802,Eau de Parfum,Unisex,1796.67,"cassis, violet, osmanthus, freesia, rose, amber, musk","cassis, violet, osmanthus","freesia, rose","amber, musk",floral,0.0,0,/BON-PARFUMEUR/Collection/Les-Classiques/Eau-de-Parfum-Spray/index_98772.aspx,https://cdn.parfumdreams.de/Img/Art/13/BON-PARFUMEUR-Aquatisch-Nr-802-Eau-de-Parfum-Spray-98772x1_1.jpg
120389,BON PARFUMEUR,Les Privés 104,Eau de Parfum,Unisex,2165.0,"bitter orange, galbanum, cardamom, pistachio, hyacinth, jasmine, aquatic notes, patchouli, vetiver","bitter orange, galbanum, cardamom, pistachio","hyacinth, jasmine, aquatic notes","patchouli, vetiver",floral,0.0,0,/BON-PARFUMEUR/Collection/Les-Prives/Eau-de-Parfum-Spray/index_120389.aspx,https://cdn.parfumdreams.de/Img/Art/13/BON-PARFUMEUR-Les-Prives-104-Eau-de-Parfum-Spray-120389.jpg
120390,BON PARFUMEUR,Les Privés 303,Eau de Parfum,Unisex,2165.0,"chilli, cardamom, red berries, patchouli, tolu balsam, ylang-ylang, benzoin, musk, vetiver","chilli, cardamom, red berries","patchouli, tolu balsam, ylang-ylang","benzoin, musk, vetiver",floral,0.0,0,/BON-PARFUMEUR/Collection/Les-Prives/Eau-de-Parfum-Spray/index_120390.aspx,https://cdn.parfumdreams.de/Img/Art/13/BON-PARFUMEUR-Les-Prives-303-Eau-de-Parfum-Spray-120390.jpg
120391,BON PARFUMEUR,Les Privés 903,Eau de Parfum,Unisex,2165.0,"coriander, saffron, musk, patchouli, cashmere, sandalwood","coriander, saffron","musk, patchouli, cashmere","musk, sandalwood",oriental,5.0,1,/BON-PARFUMEUR/Collection/Les-Prives/Eau-de-Parfum-Spray/index_120391.aspx,https://cdn.parfumdreams.de/Img/Art/13/BON-PARFUMEUR-Les-Prives-903-Eau-de-Parfum-Spray-120391.jpg
120392,BON PARFUMEUR,Les Privés 603,Eau de Parfum,Unisex,2165.0,"violet, lemon, nutmeg, sage, incense, cypress, leather, styrax, tonka bean, cistus, cashmere","violet, lemon, nutmeg","sage, incense, cypress","leather, styrax, tonka bean, cistus, cashmere",woody,0.0,0,/BON-PARFUMEUR/Collection/Les-Prives/Eau-de-Parfum-Spray/index_120392.aspx,https://cdn.parfumdreams.de/Img/Art/13/BON-PARFUMEUR-Les-Prives-603-Eau-de-Parfum-Spray-120392.jpg
109211,Rosendo Mateu,First Collection No. 7,Eau de Parfum,Unisex,1899.5,"rose, jasmine, oud, patchouli, vanilla",rose,jasmine,"oud, patchouli, vanilla",floral,0.0,0,/Rosendo-Mateu/Unisex-fragrances/First-Collection/Eau-de-Parfum-Spray/index_109211.aspx,https://cdn.parfumdreams.de/Img/Art/13/Rosendo-Mateu-First-Collection-No-7-Eau-de-Parfum-Spray-109211_1.jpg
96338,Maison Rebatchi,Rose Rebatchi,Eau de Parfum,Unisex,1959.0,"apple, pepper, peach, saffron, rose absolue, iris, rose, amber, leather, musk, sandalwood","apple, pepper, peach, saffron","rose absolue, iris, rose","amber, leather, musk, sandalwood",floral,5.0,1,/Maison-Rebatchi/Unisex-fragrances/Rose-Rebatchi/Eau-de-Parfum-Spray/index_96338.aspx,https://cdn.parfumdreams.de/Img/Art/13/Maison-Rebatchi-Rose-Rebatchi-Eau-de-Parfum-Spray-96338.jpg
77615,INITIO Parfums Privés,Absolutes Absolute Aphrodisiac,Eau de Parfum,Unisex,2499.44,"amber, musk, vanilla, flower petals, ambra","amber, musk, vanilla, flower petals","amber, musk, vanilla, ambra, flower petals","amber, musk, vanilla, ambra",sweet,0.0,0,/INITIO-Parfums-Prives/Collections/Absolutes/Eau-de-Parfum-Spray/index_77615.aspx,https://cdn.parfumdreams.de/Img/Art/13/INITIO-Parfums-Prives-Absolutes-Absolute-Aphrodisiac-Eau-de-Parfum-Spray-77615.jpg
111437,Berdoues,Eaux de Parfum Fleur de Jasmin & Amandier,Eau de Parfum,Unisex,599.0,"almond, jasmine, musk",almond,jasmine,musk,oriental,0.0,0,/Berdoues/Unisex-fragrances/Eaux-de-Parfum/Eau-de-Parfum-Spray/index_111437.aspx,https://cdn.parfumdreams.de/Img/Art/13/Berdoues-Eau-de-Parfum-Fleur-de-Jasmin-Amandier-Eau-de-Parfum-Spray-111437.jpg
118664,Molinard,La Collection Personnelle Vents et Marées,Eau de Parfum,Unisex,1146.0,"clementine, grapefruit, blackcurrant, freesia, rose, musk, sandalwood, tonka bean","clementine, grapefruit, blackcurrant","freesia, rose","musk, sandalwood, tonka bean",floral,0.0,0,/Molinard/Unisex-fragrances/La-Collection-Personnelle/Eau-de-Parfum-Spray/index_118664.aspx,https://cdn.parfumdreams.de/Img/Art/13/Molinard-La-Collection-Personnelle-Vents-et-Marees-Eau-de-Parfum-Spray-118664.jpg
118665,Molinard,La Collection Personnelle Îles d'Or,Eau de Parfum,Unisex,1146.0,"lavender, mandarin, juniper berry, honeysuckle, mimosa, musk, sandalwood, tonka bean","lavender, mandarin, juniper berry","honeysuckle, mimosa","musk, sandalwood, tonka bean",woody,0.0,0,/Molinard/Unisex-fragrances/La-Collection-Personnelle/Eau-de-Parfum-Spray/index_118665.aspx,https://cdn.parfumdreams.de/Img/Art/13/Molinard-La-Collection-Personnelle-Iles-dOr-Eau-de-Parfum-Spray-118665.jpg
93786,Roberto Ugolini,Azzurro,Eau de Parfum,Unisex,1939.5,"strawberries, grapefruit, coconut, pepper, champagne, davana, blackcurrant, magnolia, rose, musk, amber wood","strawberries, grapefruit, coconut, pepper","champagne, davana, blackcurrant, magnolia, rose","musk, amber wood",floral,5.0,1,/Roberto-Ugolini/Unisex-fragrances/Azzurro/Eau-de-Parfum-Spray/index_93786.aspx,https://cdn.parfumdreams.de/Img/Art/13/Roberto-Ugolini-Azzurro-Eau-de-Parfum-Spray-93786.jpg
96874,XERJOFF,Oud Stars Collection Zafar,Parfum,Unisex,6800.0,"apple, pepper, rose, flowers, neroli, oud, musk, vetiver, incense, cedar","apple, pepper, rose","flowers, neroli, oud","musk, vetiver, incense, cedar",oriental,0.0,0,/XERJOFF/Collections/Oud-Stars-Collection/Parfum/index_96874.aspx,https://cdn.parfumdreams.de/Img/Art/13/XERJOFF-Oud-Stars-Collection-Zafar-Parfum-96874.jpg
96875,XERJOFF,Oud Stars Collection Alexandria III,Parfum,Unisex,6500.0,"apple, lavender, rose, lily of the valley, cedar, musk, oud, sandalwood, vanilla, ambra","apple, lavender, rose","lily of the valley, rose, cedar","musk, oud, sandalwood, vanilla, ambra",oriental,0.0,0,/XERJOFF/Collections/Oud-Stars-Collection/Parfum/index_96875.aspx,https://cdn.parfumdreams.de/Img/Art/13/XERJOFF-Oud-Stars-Collection-Alexandria-III-Parfum-96875.jpg
